,Smiles_A,Smiles_B,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi
20,OC1=CCCCC1,O=C1CCCCC1,-1727.566194617314,-1735.85973891566,8.293544298345978,-1743.338314085282,-1752.94068147968,9.602367394398016,-15.772119467967968,-17.080942564020006,-1.3088230960520377
21,OC1=CCCCCC1,O=C1CCCCCC1,-2018.8058922453956,-2027.04155863059,8.235666385194463,-2034.345281510882,-2043.67034048607,9.325058975188085,-15.539389265486307,-16.62878185547993,-1.089392589993622
22,CCOC(C(CCC1)=C1O)=O,CCOC(C(CCC1)C1=O)=O,-2413.269056706225,-2428.16335165205,14.894294945825095,-2415.322411319662,-2430.59112037473,15.26870905506803,-2.0533546134370226,-2.427768722679957,-0.3744141092429345
23,CCOC(C(CCCC1)=C1O)=O,CCOC(C(CCCC1)C1=O)=O,-2714.8085353065276,-2727.92777980452,13.11924449799244,-2714.554546381688,-2731.40378724375,16.849240862061833,0.2539889248396321,-3.476007439229761,-3.729996364069393
24,CC(C(CCC1)=C1O)=O,CC(C(CCC1)C1=O)=O,-1995.3294347500205,-2008.372071694,13.04263694397946,-2009.3786514035821,-2021.37318753796,11.994536134377768,-14.049216653561643,-13.001115843959951,1.0481008096016922
25,CC(C(CCCC1)=C1O)=O,CC(C(CCCC1)C1=O)=O,-2294.768909656467,-2308.83708503769,14.068175381223227,-2306.6459055876207,-2320.9641408038,14.318235216179346,-11.876995931153942,-12.127055766110061,-0.2500598349561187
26,CC(C(CCC1)=C1O)=O,C/C(/O)=C(\CCC1)/C1=O,-1995.3294347500205,-2008.37224763202,13.042812881999453,-1991.9512620671796,-2009.26038275138,17.309120684200252,3.378172682840841,-0.8881351193599585,-4.266307802200799
27,CC(C(CCCC1)=C1O)=O,C/C(/O)=C(\CCCC1)/C1=O,-2294.7237459318226,-2307.71424860113,12.990502669307261,-2287.2823585256338,-2304.07022035386,16.78786182822614,7.441387406188824,3.6440282472699437,-3.79735915891888
28,OC(CCCC1CC2)=C1C2=O,O=C(CCC1CCC2)C1C2=O,-2461.4014952068933,-2472.97705225781,11.575557050916814,-2469.849691482982,-2482.6944609172,12.844769434218051,-8.448196276088765,-9.717408659390003,-1.2692123833012374
29,OC(CCC1CC2)=C1C2=O,O=C(CCC1CC2)C1C2=O,-2155.618487104005,-2168.76139222741,13.142905123404944,-2173.867468292515,-2186.6150545704,12.747586277885148,-18.248981188509788,-17.853662342989992,0.395318845519796
30,CC=O,C=CO,-675.8426867813532,-680.976503157673,5.133816376319828,-660.8737061150155,-666.065975979192,5.192269864176524,14.968980666337757,14.910527178481061,-0.058453487856695574
31,CC(c1ccccc1)=O,C=C(c1ccccc1)O,-1935.0923786976493,-1949.05527237701,13.962893679360604,-1915.252289108938,-1929.4617589652,14.209469856262103,19.840089588711407,19.59351341180991,-0.2465761769014989
32,CCC(C)=O,C/C=C(/C)\O,-1275.8362294514645,-1282.26839036541,6.432160913945381,-1259.8042863153244,-1266.10989083443,6.3056045191056,16.03194313614017,16.158499530979952,0.1265563948397812
33,CC(C)C=O,CC(C)=CO,-1269.5880432905103,-1276.21014062292,6.622097332409794,-1253.7805306886744,-1260.9202470912,7.139716402525664,15.807512601835924,15.289893531720054,-0.5176190701158703
34,CC(C)C(C)=O,CC(C)=C(C)O,-1573.4648022182241,-1580.39492353101,6.930121312785786,-1554.8843463621592,-1562.29758703185,7.413240669690822,18.580455856064873,18.097336499159837,-0.4831193569050356
35,CC(C)C(c1ccccc1)=O,CC(C)=C(c1ccccc1)O,-2527.5927611256025,-2540.52827867296,12.935517547357449,-2508.8904841373046,-2520.53045969374,11.639975556435274,18.702276988297854,19.99781897922003,1.2955419909221746
36,O=CCc1ccccc1,O/C=C\c1ccccc1,-1924.9167683176527,-1938.93883629078,14.022067973127378,-1912.5878916594165,-1925.63880175272,13.0509100933034,12.32887665823614,13.300034538060117,0.971157879823977
37,CC(Cc1ccccc1)=O,C/C(/O)=C/c1ccccc1,-2228.9981229154605,-2243.53610588416,14.537982968699453,-2213.8888498682945,-2227.5482662315,13.65941636320531,15.10927304716597,15.987839652660114,0.878566605494143
38,O=C(Cc1ccccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ccccc1,-3183.0348061806812,-3188.84457167832,5.809765497638637,-3167.9645081898143,-3181.35137145376,13.386863263945543,15.070297990866948,7.4932002245600415,-7.577097766306906
39,O=CC(c1ccccc1)c1ccccc1,OC=C(c1ccccc1)c1ccccc1,-3172.6715377039354,-3172.94751604342,0.2759783394844817,-3163.3327850181586,-3168.29888170828,4.966096690121503,9.338752685776853,4.648634335139832,-4.690118350637022
40,COCC(c1ccccc1)=O,CO/C=C(/c1ccccc1)\O,-2316.5771882683116,-2334.02753870645,17.45035043813823,-2302.8537288865095,-2318.42676269536,15.573033808850596,13.723459381802058,15.600776011089692,1.877316629287634
41,O=C(C1)Cc2c1cccc2,OC(C1)=Cc2c1cccc2,-2103.3514005193447,-2110.08887793559,6.737477416245383,-2086.7373723946516,-2089.8296150603,3.0922426656484276,16.61402812469305,20.259262875290005,3.6452347505969556
42,O=C(CC1)c2c1cccc2,OC1=CCc2c1cccc2,-2106.473911291233,-2111.89329825734,5.41938696610714,-2087.8588291389606,-2088.81498050536,0.9561513663993537,18.615082152272407,23.078317751980194,4.463235599707787
43,CCC(C)=O,CCC(O)=C,-1275.8361365774954,-1282.26795052036,6.431813942864665,-1256.0838837846195,-1262.4318185805,6.347934795880519,19.75225279287588,19.836131939860024,0.08387914698414534
44,O=CC1c(cccc2)c2-c2c1cccc2,OC=C1c(cccc2)c2-c2c1cccc2,-3054.4945499778946,-3033.50432041105,-20.990229566844846,-3046.2608981803214,-3017.97990150015,-28.280996680171484,8.233651797573202,15.52441891089984,7.290767113326638
45,CC(C1c(cccc2)c2-c2c1cccc2)=O,CC(O)=C1c(cccc2)c2-c2c1cccc2,-3358.401265148094,-3337.25392062941,-21.147344518683894,-3345.4499773799525,-3314.68775845043,-30.762218929522533,12.951287768141356,22.566162178979994,9.614874410838638
46,O=C(C1c(cccc2)c2-c2c1cccc2)c1ccccc1,OC(c1ccccc1)=C1c(cccc2)c2-c2c1cccc2,-4309.899937980274,-4255.99592150907,-53.90401647120416,-4299.362880374535,-4236.69200207636,-62.67087829817501,10.537057605739392,19.303919432710245,8.766861826970853
47,O=C(CC(N1)=O)NC1=O,OC(NC(N1)=O)=CC1=O,-1470.5917633551962,-1494.80389234888,24.21212899368379,-1450.0567136664238,-1472.31699024741,22.26027658098633,20.53504968877246,22.486902101469923,1.9518524126974626
48,CC(C(NC(N1)=O)=O)C1=O,CC(C(NC(N1)=O)=O)=C1O,-1768.4348316534417,-1793.36314507195,24.928313418508196,-1754.7407800557169,-1776.6024097023,21.861629646583197,13.694051597724865,16.760735369649865,3.0666837719249997
49,CCC(C(NC(N1)=O)=O)C1=O,CCC(C(NC(N1)=O)=O)=C1O,-2063.929194873044,-2089.21717481654,25.28797994349634,-2050.91422381203,-2072.32906032122,21.41483650919008,13.014971061013966,16.888114495320224,3.8731434343062574
50,CC(C)C(C(NC(N1)=O)=O)C1=O,CC(C)C(C(NC(N1)=O)=O)=C1O,-2359.8262137421984,-2384.87415397998,25.047940237781404,-2346.349169037788,-2367.70207552217,21.352906484381947,13.477044704410218,17.172078457809675,3.695033753399457
51,O=C(C(c1ccccc1)C(N1)=O)NC1=O,OC(NC(N1)=O)=C(c2ccccc2)C1=O,-2717.307883793974,-2731.92984192023,14.621958126256231,-2700.978592147612,-2722.05127403555,21.07268188793796,16.32929164636198,9.878567884680251,-6.450723761681729
52,CC(C)(CC(C1)=O)CC1=O,CC(C)(C1)CC(O)=CC1=O,-2306.7023716958547,-2320.95745515909,14.255083463235223,-2296.4282302098372,-2311.0686828693,14.64045265946288,10.27414148601747,9.888772289789813,-0.3853691962276571
53,CCC(C(CC(C)(C)C1)=O)C1=O,CCC(C(CC(C)(C)C1)=O)=C1O,-2899.2716766371595,-2912.73377859961,13.46210196245056,-2894.380798113341,-2907.34708427523,12.966286161889002,4.890878523818628,5.386694324380187,0.4958158005615587
54,O=C(C1c2ccccc2)c(cccc2)c2C1=O,OC(c(cccc1)c1C1=O)=C1c1ccccc1,-3324.6802571886014,-3323.12609771247,-1.5541594761316446,-3311.7759717984964,-3307.20265137473,-4.57332042376629,12.904285390105088,15.923446337739733,3.0191609476346457
55,CC(C(c1c2cccc1)=O)C2=O,CC(C(c1c2cccc1)=O)=C2O,-2374.302223433417,-2379.1009238281,4.798700394682783,-2359.7469723804556,-2356.70735684564,-3.0396155348157663,14.555251052961466,22.393566982460015,7.838315929498549
56,O=C(C(C(c1ccccc1)=O)c1ccccc1)c1ccccc1,O/C(/c1ccccc1)=C(\C(c1ccccc1)=O)/c1ccccc1,-4696.963720405036,-4650.77937146197,-46.18434894306574,-4682.9117143952935,-4642.36179288615,-40.54992150914313,14.0520060097424,8.417578575819789,-5.63442743392261
57,CC(/C(/C)=N/C)C(C)=O,C/C(/C(C)=O)=C(\C)/NC,-2189.4975277436342,-2202.15108539054,12.653557646905938,-2193.7677246211233,-2207.27686363291,13.509139011786829,-4.27019687748907,-5.125778242369961,-0.8555813648808908
58,CCOC(CC1=Nc(cccc2)c2NC1=O)=O,CCOC(/C=C1\Nc(cccc2)c2NC1=O)=O,-3294.0655313194975,-3301.06769265601,7.002161336512472,-3295.3392323182934,-3299.79988329188,4.46065097358678,-1.2737009987959027,1.2678093641297892,2.541510362925692
59,CCOC(C(C)C1=Nc(cccc2)c2NC1=O)=O,CCOC(/C(/C)=C1\Nc(cccc2)c2NC1=O)=O,-3589.9345938738375,-3595.22585583651,5.291261962672706,-3588.036043823852,-3594.04284859749,6.006804773637668,1.8985500499852606,1.1830072390202986,-0.715542810964962
60,CC(C)C(Cc1nc2ccccc2cc1C)=O,CC(C)C(/C=C1/Nc(cccc2)c2C=C1C)=O,-3791.8125343408014,-3778.71794950652,-13.09458483428125,-3775.2613668214462,-3778.19506171438,2.933694892933545,16.551167519355204,0.5228877921404091,-16.028279727214795
61,CC(C(Cc1ccccc1)c1nc2ccccc2cc1)=O,CC(/C(/Cc1ccccc1)=C1/Nc(cccc2)c2C=C1)=O,-4444.855377870569,-4407.47081450131,-37.38456336925901,-4435.53969808676,-4410.1697037111,-25.3699943756601,9.315679783809173,-2.6988892097897406,-12.014568993598914
62,CC(C(C(C)(C)C)=O)c1nc2ccccc2cc1,CC(C)(C)C(/C(/C)=C1/Nc(cccc2)c2C=C1)=O,-4086.4371693896383,-4076.26116017049,-10.176009219148455,-4069.4996951740604,-4069.14939357089,-0.35030160317046466,16.937474215577822,7.111766599599832,-9.82570761597799
63,Cc1n[nH]cc1,Cc1ccn[nH]1,-1238.2366421947688,-1248.89593912812,10.659296933351243,-1238.2509617267167,-1248.90623150223,10.655269775513261,-0.014319531947876385,-0.010292374109894808,0.0040271578379815764
64,c1c[nH]nc1-c1ccccc1,c1c(-c2ccccc2)[nH]nc1,-2192.7356714499356,-2197.72694796751,4.9912765175745335,-2192.2642959781297,-2198.59168333036,6.327387352230289,0.47137547180591355,-0.8647353628498422,-1.3361108346557558
65,Cc1cc(-c2ccccc2)n[nH]1,Cc1n[nH]c(-c2ccccc2)c1,-2493.166125865084,-2497.56984447641,4.403718611325985,-2492.6193969862315,-2497.83076055842,5.211363572188475,0.5467288788522637,-0.2609160820102261,-0.8076449608624898
66,Oc1cc2ccccc2cn1,O=C1NC=C(C=CC=C2)C2=C1,-2137.8033346006378,-2127.35103665907,-10.45229794156785,-2137.091331502731,-2144.25498557609,7.1636540733588845,0.7120030979067451,-16.90394891701999,-17.615952014926734
67,Cc1nc(O)cc2ccccc12,CC(N1)=C(C=CC=C2)C2=CC1=O,-2443.1697678840655,-2433.67548978391,-9.494278100155498,-2437.458885150792,-2443.14640927882,5.687524128028144,5.710882733273593,-9.47091949491005,-15.181802228183642
68,CCOC(C(C(C)=NO1)C1=O)=O,CCOC(C1=C(C)NOC1=O)=O,-2232.5870649451927,-2255.69782143999,23.110756494797442,-2231.7211088375193,-2253.45197262885,21.73086379133065,0.8659561076733553,2.2458488111401493,1.379892703466794
69,CC(C)=O,CC(O)=C,-978.5249969407149,-984.041660498048,5.516663557333118,-957.6660669125577,-963.602764905472,5.936697992914333,20.85893002815726,20.438895592576046,-0.4200344355812149
70,CC(C)C(C)=O,CC(C)C(O)=C,-1573.464743858251,-1580.3938679029,6.9291240446489155,-1552.816957741387,-1559.73346634454,6.916508603153034,20.647786116864154,20.660401558360036,0.012615441495881896
71,CC(C)(C)C(C)=O,CC(C)(C)C(O)=C,-1870.0232913421285,-1877.44902650246,7.425735160331442,-1849.2553156625168,-1855.82043802614,6.565122363623232,20.76797567961171,21.62858847631992,0.8606127967082102
72,O=C1CCCCC1,OC1=CCCCC1,-1743.338314085282,-1752.94068147968,9.602367394398016,-1727.5661902246025,-1735.86026672972,8.294076505117573,15.772123860679585,17.080414749960028,1.3082908892804426
73,O=C(CCC1)c2c1cccc2,OC1=CCCc2c1cccc2,-2406.2069375437586,-2410.63007244146,4.423134897701402,-2388.0816242985998,-2392.26179139321,4.180167094610169,18.12531324515885,18.368281048250083,0.24296780309123278
74,O=C1CCCC1,OC1=CCCC1,-1443.7777848842607,-1452.31943517522,8.541650290959296,-1425.44605614152,-1433.78348519497,8.337429053449796,18.33172874274055,18.535949980250052,0.2042212375095005
75,CC(c(cc1)ccc1OC)=O,COc(cc1)ccc1C(O)=C,-2326.0043299734284,-2342.13001229044,16.125682317011524,-2304.12763383154,-2318.81840072541,14.69076689386975,21.87669614188826,23.311611565030034,1.4349154231417742
76,CC(c(cc1)ccc1[N+]([O-])=O)=O,C=C(c(cc1)ccc1[N+]([O-])=O)O,-2121.6153782218603,-2137.78627243553,16.170894213669726,-2103.3288163414004,-2118.81434804447,15.485531703069682,18.286561880459885,18.97192439105993,0.6853625106000436
77,O=C(Cc1ccccc1)c1ccco1,O/C(/c1ccco1)=C\c1ccccc1,-2811.1865351292863,-2821.84032740415,10.653792274863463,-2796.6404497313847,-2814.29065107552,17.65020134413544,14.546085397901606,7.54967632862963,-6.9964090692719765
78,O=C(Cc1ccccc1)c1ccncc1,O/C(/c1ccncc1)=C\c1ccccc1,-3052.3364757092877,-3062.60235747938,10.265881770092165,-3038.3415049744226,-3054.14114627488,15.799641300457552,13.994970734865092,8.461211204499705,-5.533759530365387
79,O=C(Cc1ccccc1)c1cnccc1,O/C(/c1cnccc1)=C\c1ccccc1,-3053.4010961046947,-3060.78351024008,7.382414135385261,-3037.9335749628813,-3055.10176785802,17.168192895138873,15.46752114181345,5.681742382059838,-9.785778759753612
80,O=C(Cc1ccccc1)c1ncccc1,O/C(/c1ncccc1)=C\c1ccccc1,-3055.8408804096357,-3060.82819849688,4.987318087244148,-3046.2260046769757,-3056.7323614171,10.506356740124374,9.614875732660039,4.0958370797798125,-5.519038652880226
81,O=C(Cc1ccccc1)c1nccnc1,O/C(/c1nccnc1)=C\c1ccccc1,-2922.6702666526294,-2932.31180946575,9.641542813120395,-2912.977404410873,-2927.63449723354,14.657092822666982,9.692862241756302,4.677312232209715,-5.015550009546587
82,CCOC(C(Cc1ccccc1)=O)=O,CCOC(/C(/O)=C/c1ccccc1)=O,-2897.0338264982956,-2913.99226324874,16.958436750444434,-2891.480127909875,-2905.82662791597,14.346500006095084,5.553698588420502,8.165635332769853,2.61193674434935
83,O=C(Cc1cnccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1cnccc1,-3053.6340032696467,-3072.20329517026,18.56929190061328,-3038.949076960243,-3053.74880449275,14.79972753250695,14.684926309403636,18.454490677509966,3.76956436810633
84,O=C(Cc1ccncc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ccncc1,-3053.9837157459406,-3065.6731796611,11.68946391515965,-3040.0170408179574,-3054.69359165419,14.676550836232764,13.96667492798315,10.979588006910035,-2.9870869210731144
85,O=C(Cc1ncccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ncccc1,-3056.9870811595015,-3061.53089494433,4.5438137848286715,-3040.924340267684,-3055.32309788579,14.398757618106174,16.06274089181761,6.207797058540109,-9.854943833277503
86,O=C(Cc1nccnc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nccnc1,-2924.356981884344,-2934.90179304185,10.544811157506047,-2909.613416969323,-2924.78975540609,15.176338436766855,14.74356491502067,10.112037635759862,-4.631527279260808
87,CC(Cc1ccnc2ccccc12)=O,C/C(/O)=C/c1ccnc2ccccc12,-2897.3498916263497,-2887.55739997236,-9.7924916539896,-2881.578139261565,-2869.07317576966,-12.504963491905073,15.771752364784788,18.48422420270026,2.712471837915473
88,O=C(Cc1ccnc2ccccc12)c1ncccc1,O/C(/c1ncccc1)=C\c1ccnc2ccccc12,-3723.0670833313784,-3702.18068877652,-20.88639455485827,-3713.4908532035024,-3695.92292532061,-17.56792788289249,9.576230127875988,6.257763455910208,-3.31846667196578
89,COC(C(Cc1ccnc2ccccc12)=O)=O,COC(/C(/O)=C/c1ccnc2ccccc12)=O,-3265.622473403308,-3260.47668044165,-5.145792961658117,-3258.541012725695,-3246.51283175831,-12.028180967385197,7.081460677612995,13.963848683340075,6.88238800572708
90,O=C(Cc1ccnc2ccccc12)c1ccccc1,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,-3850.021561853936,-3837.40805760023,-12.613504253705742,-3835.229900781914,-3821.88117555707,-13.348725224843747,14.79166107202218,15.526882043160185,0.7352209711380056
91,CCCOC(C(Cc1ccnc2ccccc12)=O)=O,CCCOC(/C(/O)=C/c1ccnc2ccccc12)=O,-3861.101024792495,-3852.2635601633,-8.837464629194983,-3854.243788192729,-3838.63469746794,-15.609090724788985,6.857236599766111,13.628862695360112,6.7716260955940015
92,CC(Cc1ncccc1)=O,C/C(/O)=C/c1ncccc1,-2101.618409704831,-2119.48607940059,17.867669695759105,-2087.019613318575,-2102.24063478891,15.221021470335018,14.598796386255799,17.245444611679886,2.6466482254240873
93,CCOC(C(Cc1cn2nccc2nc1)=O)=O,CCOC(/C(/O)=C/c1cn2nccc2nc1)=O,-3125.919933638674,-3140.11642609026,14.196492451585982,-3121.501711368695,-3131.26111372344,9.759402354744907,4.418222269979196,8.855312366820272,4.437090096841075
94,CC(C)(C)C(Cc1ncccc1)=O,CC(C)(C)/C(/O)=C/c1ncccc1,-2992.1026711489276,-3008.63407393667,16.531402787742536,-2989.212182101941,-2993.87674478813,4.664562686189129,2.8904890469866586,14.757329148540066,11.866840101553407
95,CCOC(C)=O,CCOC(O)=C,-1389.2350832521029,-1399.43088325444,10.195800002337137,-1355.9793499372233,-1368.44230420412,12.462954266896759,33.255733314879535,30.988579050319913,-2.267154264559622
96,CCC(O)=O,CC=C(O)O,-1095.832108412178,-1105.70975011286,9.877641700682034,-1062.0379703602457,-1073.47245097346,11.434480613214191,33.79413805193235,32.23729913940019,-1.5568389125321573
97,CC(N)=O,C=C(N)O,-864.6746428259013,-872.036526725772,7.361883899870691,-832.3227920778791,-842.352088240479,10.029296162599962,32.35185074802223,29.684438485292958,-2.667412262729272
98,CC(NC)=O,CNC(O)=C,-1154.4063925206162,-1162.47861504028,8.072222519663683,-1123.75353581946,-1134.17194718092,10.418411361459903,30.652856701156225,28.306667859360005,-2.34618884179622
99,OC(C(O)=O)c1ccccc1,OC(c1ccccc1)=C(O)O,-2143.712095324333,-2161.62675368534,17.91465836100724,-2111.192733224493,-2135.77072649112,24.57799326662689,32.51936209983978,25.856027194220133,-6.663334905619649
100,N#CC(C(O)=O)c1ccccc1,N#CC(c1ccccc1)=C(O)O,-2236.104518950442,-2255.84824844614,19.743729495698062,-2217.848104708106,-2241.75895595534,23.91085124723395,18.256414242336177,14.08929249080029,-4.167121751535888
101,OC(C1=CC=CC1)=O,OC(O)=C1C=CC=C1,-1567.9427220272728,-1583.09785931523,15.155137287957132,-1542.0122968557837,-1557.2398968028,15.227599947016415,25.930425171489105,25.857962512429822,-0.0724626590592834
102,OC(C1=CCc2c1cccc2)=O,OC(O)=C(C=C1)c2c1cccc2,-2374.1935690666223,-2379.56768739221,5.37411832558746,-2347.746401380018,-2349.15468957069,1.4082881906720104,26.44716768660419,30.41299782151964,3.96583013491545
103,CC(CC(OC)=O)=O,C/C(/O)=C/C(OC)=O,-1651.1420690695666,-1667.73020423242,16.588135162853405,-1635.4506256901814,-1652.31398720314,16.86336151295859,15.691443379385191,15.416217029280006,-0.2752263501051857
104,O=C(C1)C=CNC1=O,OC(C=CN1)=CC1=O,-1454.8800971683381,-1473.61734814503,18.73725097669194,-1450.381136057118,-1466.56469671977,16.18356066265187,4.498961111220069,7.052651425260137,2.553690314040068
105,CC(C(C)=O)=O,CC(C(O)=C)=O,-1243.6327191268294,-1255.3358864026,11.703167275770511,-1232.332791735781,-1242.81991964573,10.487127909948867,11.299927391048413,12.515966756870057,1.2160393658216435
106,O=C(CCCC1)C1=O,OC1=CCCCC1=O,-1704.038211531483,-1718.48515579811,14.446944266627042,-1695.4568722863244,-1708.97341868281,13.516546396485637,8.581339245158688,9.511737115300093,0.9303978701414053
107,O=C(CC=CC=C1)C1=O,OC1=CC=CC=CC1=O,-1706.8453604633314,-1725.84411531426,18.998754850928663,-1653.6964249542777,-1686.74505750009,33.048632545812325,53.14893550905367,39.09905781417001,-14.049877694883662
108,CC(CCC1=O)C1=O,CC(CCC1=O)=C1O,-1702.9243936697867,-1717.11706176321,14.192668093423208,-1697.8920009706483,-1710.10610764843,12.214106677781729,5.032392699138427,7.010954114779906,1.9785614156414795
109,O=C(CCC1)C1=O,OC1=CCCC1=O,-1404.7813029700806,-1419.03064246592,14.249339495839422,-1397.2914830525779,-1409.38044212975,12.088959077172149,7.4898199175027,9.650200336169974,2.1603804186672733
110,CC(COC1=O)C1=O,CC(COC1=O)=C1O,-1514.4179346051703,-1532.2735881701,17.855653564929753,-1507.3810848011149,-1524.01593725345,16.634852452335053,7.036849804055464,8.257650916650164,1.2208011125946996
111,O=C(Cc1c2cccc1)C2=O,OC1=Cc(cccc2)c2C1=O,-2067.638733234656,-2075.04448770479,7.40575447013407,-2053.0201170448677,-2055.86865114983,2.848534104962255,14.6186161897881,19.175836554959915,4.5572203651718155
112,O=C(CCO1)C1=O,OC1=CCOC1=O,-1216.2228031155819,-1233.7214609368,17.498657821218103,-1207.770844816893,-1223.57326803816,15.802423221266963,8.45195829868885,10.14819289863999,1.69623459995114
113,O=C(COC1)C1=O,OC1=COCC1=O,-1192.6367035138142,-1209.99261235997,17.3559088461559,-1189.4229340429715,-1205.31653169389,15.893597650918537,3.213769470842635,4.676080666079997,1.462311195237362
114,CC(C1=O)OC(C)C1=O,CC(C1=O)OC(C)=C1O,-1793.773146770904,-1811.52364331989,17.750496548985893,-1793.6203785315572,-1808.9104359253,15.2900573937427,0.15276823934686945,2.613207394590063,2.4604391552431935
