key,Unnamed: 0,Smiles_A,Smiles_B,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,heavy_atoms,NHOHs,NOs,hetero_arom_rings,rings
a_53,52,CC(C)(CC(C1)=O)CC1=O,CC(C)(C1)CC(O)=CC1=O,-2280.901104648729,-2291.0465844434802,10.145479794750374,-2272.891499966631,-2282.24950756091,9.358007594279117,8.009604682098598,8.797076882569852,0.7874722004712567,10.0,0.0,2.0,10.0,1.0
a_54,53,CCC(C(CC(C)(C)C1)=O)C1=O,CCC(C(CC(C)(C)C1)=O)=C1O,-2866.2890618718297,-2875.18139190951,8.892330037679587,-2864.0395135433,-2872.42285971132,8.38334616802058,2.2495483285306364,2.7585321981896413,0.508983869659005,12.0,0.0,2.0,12.0,1.0
a_55,54,O=C(C1c2ccccc2)c(cccc2)c2C1=O,OC(c(cccc1)c1C1=O)=C1c1ccccc1,-3295.2481943333123,-3278.22143715095,-17.026757182362413,-3285.9116674847523,-3263.94230753776,-21.969359946992427,9.336526848559972,14.279129613189982,4.94260276463001,17.0,0.0,2.0,17.0,3.0
a_56,55,CC(C(c1c2cccc1)=O)C2=O,CC(C(c1c2cccc1)=O)=C2O,-2353.8329275495307,-2363.27090057839,9.437973028859687,-2341.581704183688,-2349.85158006352,8.269875879831943,12.251223365842181,13.419320514869925,1.1680971490277443,12.0,0.0,2.0,12.0,2.0
a_57,56,O=C(C(C(c1ccccc1)=O)c1ccccc1)c1ccccc1,O/C(/c1ccccc1)=C(\C(c1ccccc1)=O)/c1ccccc1,-4655.749186255367,-4556.882306408,-98.86687984736729,-4643.540707498808,-4546.717311428561,-96.82339607024824,12.208478756559089,10.164994979440053,-2.043483777119036,23.0,0.0,2.0,23.0,3.0
a_548,58,CCOC(CC1=Nc(cccc2)c2NC1=O)=O,CCOC(/C=C1\Nc(cccc2)c2NC1=O)=O,-3268.1377855115893,-3269.68844323474,1.5506577231503798,-3271.599050888393,-3271.3925788857105,-0.20647200268285812,-3.4612653768031123,-1.7041356509698744,1.7571297258332381,17.0,1.0,5.0,17.0,2.0
a_61,60,CC(C)C(Cc1nc2ccccc2cc1C)=O,CC(C)C(/C=C1/Nc(cccc2)c2C=C1C)=O,-3761.117665837464,-3758.6757941465503,-2.441871690914468,-3747.799077902059,-3754.20239407823,6.403316176170847,13.318587935405047,4.473400068319733,-8.845187867085315,17.0,0.0,2.0,17.0,2.0
a_64,63,Cc1n[nH]cc1,Cc1ccn[nH]1,-1232.2848956720354,-1242.9085924072501,10.623696735214253,-1232.342765557432,-1242.78156515761,10.438799600178072,-0.057869885396257814,0.12702724963992296,0.1848971350361808,6.0,1.0,2.0,6.0,1.0
a_65,64,c1c[nH]nc1-c1ccccc1,c1c(-c2ccccc2)[nH]nc1,-2178.9022277086747,-2187.87600235179,8.973774643115119,-2178.6897182993407,-2189.66775513618,10.978036836839692,0.212509409334416,-1.7917527843901553,-2.0042621937245717,11.0,1.0,2.0,11.0,2.0
a_66,65,Cc1cc(-c2ccccc2)n[nH]1,Cc1n[nH]c(-c2ccccc2)c1,-2476.5916762892393,-2485.0560769447698,8.464400655530879,-2476.300426711043,-2486.96623601587,10.665809304827237,0.2912495781965845,-1.9101590710997696,-2.2014086492963543,12.0,1.0,2.0,12.0,2.0
a_67,66,Oc1cc2ccccc2cn1,O=C1NC=C(C=CC=C2)C2=C1,-2125.1027302416555,-2137.2524764862196,12.149746244564538,-2125.87898830928,-2142.60327945475,16.724291145470033,-0.7762580676244397,-5.350802968529933,-4.574544900905494,11.0,1.0,2.0,11.0,2.0
a_68,67,Cc1nc(O)cc2ccccc12,CC(N1)=C(C=CC=C2)C2=CC1=O,-2426.973723119041,-2435.46477943603,8.491056316988761,-2422.7913668026113,-2437.1754247937,14.384057991088865,4.182356316429832,-1.7106453576702734,-5.8930016741001054,12.0,1.0,2.0,12.0,2.0
a_70,69,CC(C)=O,CC(O)=C,-973.5026545587068,-981.1663054553129,7.663650896606099,-953.537351428394,-960.154203797191,6.616852368796913,19.965303130312805,21.012101658121992,1.0467985278091874,4.0,0.0,1.0,4.0,0.0
a_35,70,CC(C)C(C)=O,CC(C)C(O)=C,-1561.585121727848,-1571.12228618338,9.53716445553232,-1541.7127841691504,-1550.37250811143,8.65972394227947,19.872337558697158,20.749778071950004,0.87744051325285,6.0,0.0,1.0,6.0,0.0
a_72,71,CC(C)(C)C(C)=O,CC(C)(C)C(O)=C,-1853.5607068232187,-1863.4575555501601,9.896848726941245,-1833.8529632446725,-1842.8240725086898,8.971109264017514,19.707743578546115,20.633483041469844,0.9257394629237296,7.0,0.0,1.0,7.0,0.0
a_73,72,O=C1CCCCC1,OC1=CCCCC1,-1725.8443458595057,-1736.4621506923402,10.617804832834507,-1711.192080432605,-1721.28239436045,10.090313927845044,14.652265426900385,15.179756331889848,0.5274909049894632,7.0,0.0,1.0,7.0,1.0
a_74,73,O=C(CCC1)c2c1cccc2,OC1=CCCc2c1cccc2,-2384.250799344636,-2393.59399407225,9.34319472761399,-2367.4861999515874,-2378.3326024996,10.846402548012518,16.764599393048684,15.261391572650153,-1.5032078203985293,11.0,0.0,1.0,11.0,2.0
a_75,74,O=C1CCCC1,OC1=CCCC1,-1429.9016850150047,-1440.7513344951199,10.849649480115659,-1412.9595125069095,-1422.3885954944699,9.429082987560378,16.9421725080947,18.36273900064998,1.420566492555281,6.0,0.0,1.0,6.0,1.0
a_76,75,CC(c(cc1)ccc1OC)=O,COc(cc1)ccc1C(O)=C,-2309.5186129877834,-2319.63492907108,10.116316083296622,-2288.522392666499,-2297.9982474459,9.475854779400834,20.996220321284454,21.636681625180245,0.6404613038957905,11.0,0.0,2.0,11.0,1.0
a_77,76,CC(c(cc1)ccc1[N+]([O-])=O)=O,C=C(c(cc1)ccc1[N+]([O-])=O)O,-2106.305811557957,-2115.73508083784,9.4292692798831,-2089.2772838446094,-2097.85080527956,8.573521434950635,17.028527713347554,17.884275558280024,0.8557478449324663,12.0,0.0,4.0,12.0,1.0
a_78,77,O=C(Cc1ccccc1)c1ccco1,O/C(/c1ccco1)=C\c1ccccc1,-2788.2692154017627,-2793.8602005078496,5.59098510608692,-2776.49677546047,-2785.32280814117,8.826032680699882,11.772439941293216,8.537392366680251,-3.2350475746129628,14.0,0.0,2.0,14.0,2.0
a_79,78,O=C(Cc1ccccc1)c1ccncc1,O/C(/c1ccncc1)=C\c1ccccc1,-3029.8165358950905,-3028.9774351849896,-0.8391007101004107,-3019.3755369401265,-3029.6048301603496,10.229293220223553,10.440998954964016,-0.6273949753599481,-11.068393930323964,15.0,0.0,2.0,15.0,2.0
a_80,79,O=C(Cc1ccccc1)c1cnccc1,O/C(/c1cnccc1)=C\c1ccccc1,-3030.8724048029744,-3030.4349057334803,-0.4374990694946064,-3018.8747850605464,-3029.49082232411,10.616037263563612,11.997619742428016,0.9440834093697958,-11.053536333058222,15.0,0.0,2.0,15.0,2.0
a_81,80,O=C(Cc1ccccc1)c1ncccc1,O/C(/c1ncccc1)=C\c1ccccc1,-3033.448826773244,-3034.4012524313503,0.9524256581062218,-3027.893475279423,-3032.16332083106,4.26984555163699,5.555351493820582,2.237931600289812,-3.3174198935307686,15.0,0.0,2.0,15.0,2.0
a_82,81,O=C(Cc1ccccc1)c1nccnc1,O/C(/c1nccnc1)=C\c1ccccc1,-2903.1053836082106,-2905.6068813303805,2.5014977221699155,-2897.905974048233,-2901.44365998936,3.5376859411267105,5.19940955997663,4.163221341019835,-1.036188218956795,15.0,0.0,3.0,15.0,2.0
a_83,82,CCOC(C(Cc1ccccc1)=O)=O,CCOC(/C(/O)=C/c1ccccc1)=O,-2872.248015953025,-2879.10322628861,6.855210335585525,-2870.370774827368,-2877.82151782099,7.450742993621587,1.8772411256563828,1.2817084676203194,-0.5955326580360634,14.0,0.0,3.0,14.0,1.0
a_84,83,O=C(Cc1cnccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1cnccc1,-3031.515561945757,-3040.9144778907003,9.398915944942928,-3019.789136655474,-3030.4676302049897,10.678493549516133,11.726425290282805,10.4468476857096,-1.2795776045732057,15.0,0.0,2.0,15.0,2.0
a_85,84,O=C(Cc1ccncc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ccncc1,-3031.663154972357,-3031.5267770787104,-0.13637789364702255,-3020.7553244665196,-3030.9370328393898,10.181708372870162,10.907830505836957,0.5897442393197707,-10.318086266517184,15.0,0.0,2.0,15.0,2.0
a_86,85,O=C(Cc1ncccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ncccc1,-3034.591984646162,-3031.42930741625,-3.1626772299118784,-3021.637738089655,-3031.59011476552,9.952376675864796,12.95424655650686,-0.16080734926981674,-13.115053905776675,15.0,0.0,2.0,15.0,2.0
a_87,86,O=C(Cc1nccnc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nccnc1,-2905.0491996696364,-2904.21081315048,-0.8383865191563018,-2893.340590490083,-2903.1773532275106,9.836762737427307,11.708609179553607,1.033459922969996,-10.675149256583607,15.0,0.0,3.0,15.0,2.0
a_88,87,CC(Cc1ccnc2ccccc12)=O,C/C(/O)=C/c1ccnc2ccccc12,-2876.0297698872932,-2872.8137939893,-3.215975897993303,-2863.1126710293042,-2859.6860027717403,-3.4266682575644154,12.917098857989005,13.127791217560114,0.21069235957111232,14.0,0.0,2.0,14.0,2.0
a_89,88,O=C(Cc1ccnc2ccccc12)c1ncccc1,O/C(/c1ncccc1)=C\c1ccnc2ccccc12,-3696.431098330657,-3665.2871899671795,-31.143908363477287,-3690.778372262596,-3672.3778440045203,-18.40052825807652,5.652726068060929,-7.0906540373398474,-12.743380105400774,19.0,0.0,3.0,19.0,3.0
a_90,89,COC(C(Cc1ccnc2ccccc12)=O)=O,COC(/C(/O)=C/c1ccnc2ccccc12)=O,-3239.464899195605,-3227.43763175016,-12.027267445444975,-3236.160723834583,-3226.1817861713203,-9.978937663262966,3.304175361022317,1.2558455788403078,-2.048329782182009,17.0,0.0,4.0,17.0,2.0
a_91,90,O=C(Cc1ccnc2ccccc12)c1ccccc1,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,-3820.879387427388,-3802.2946996660207,-18.58468776136806,-3809.0906932894,-3794.88911657486,-14.20157671454035,11.788694137987475,7.4055830911597695,-4.383111046827708,19.0,0.0,2.0,19.0,3.0
a_92,91,CCCOC(C(Cc1ccnc2ccccc12)=O)=O,CCCOC(/C(/O)=C/c1ccnc2ccccc12)=O,-3828.803719387771,-3814.40979164685,-14.393927740920846,-3825.727190635377,-3813.0747739595,-12.652416675876793,3.076528752394097,1.335017687350046,-1.741511065044051,19.0,0.0,4.0,19.0,2.0
a_93,92,CC(Cc1ncccc1)=O,C/C(/O)=C/c1ncccc1,-2087.976626180943,-2098.87757955781,10.90095337686671,-2075.571221385662,-2085.10180861667,9.530587231008212,12.405404795281356,13.775770941139855,1.3703661458584977,10.0,0.0,2.0,10.0,1.0
a_94,93,CCOC(C(Cc1cn2nccc2nc1)=O)=O,CCOC(/C(/O)=C/c1cn2nccc2nc1)=O,-3102.3093241679962,-3109.0978496077196,6.7885254397237995,-3101.514898574613,-3105.1589492407898,3.644050666177464,0.7944255933834938,3.9389003669298286,3.144474773546335,17.0,0.0,6.0,17.0,2.0
a_95,94,CC(C)(C)C(Cc1ncccc1)=O,CC(C)(C)/C(/O)=C/c1ncccc1,-2966.029115011041,-2974.47430006485,8.445185053808473,-2966.8187400250567,-2975.6147303033003,8.795990278242698,-0.7896250140156553,-1.1404302384498806,-0.35080522443422524,13.0,0.0,2.0,13.0,1.0
a_96,95,CCOC(C)=O,CCOC(O)=C,-1379.7493231979038,-1388.86439771589,9.11507451798616,-1347.4317667844448,-1355.34002399929,7.908257214845206,32.31755641345899,33.52437371659994,1.2068173031409517,6.0,0.0,2.0,6.0,0.0
a_97,96,CCC(O)=O,CC=C(O)O,-1087.6703656280026,-1096.04925740259,8.378891774587373,-1055.1103498379268,-1063.00545838459,7.895108546662867,32.56001579007557,33.043799018000065,0.4837832279245049,5.0,1.0,2.0,5.0,0.0
a_98,97,CC(N)=O,C=C(N)O,-861.7028364521643,-867.9432407472659,6.240404295101597,-829.7237277830728,-833.568910461407,3.845182678334254,31.979108669091715,34.37433028585906,2.395221616767344,4.0,2.0,2.0,4.0,0.0
a_99,98,CC(NC)=O,CNC(O)=C,-1149.4113252794778,-1158.1799214247098,8.768596145232323,-1119.5550578837262,-1127.6718291039801,8.11677122025344,29.85626739575127,30.50809232073016,0.6518249249788823,5.0,1.0,2.0,5.0,0.0
a_102,101,OC(C1=CC=CC1)=O,OC(O)=C1C=CC=C1,-1555.056071555827,-1565.45743385113,10.401362295302988,-1531.1459516762359,-1539.1309483943899,7.984996718153981,23.910119879590866,26.326485456739874,2.4163655771490085,8.0,1.0,2.0,8.0,1.0
a_103,102,OC(C1=CCc2c1cccc2)=O,OC(O)=C(C=C1)c2c1cccc2,-2353.271562237708,-2358.45301386908,5.181451631372057,-2330.0860417995777,-2331.7554751304997,1.6694333309219471,23.18552043812997,26.69753873858008,3.5120183004501087,12.0,1.0,2.0,12.0,2.0
a_104,103,CC(CC(OC)=O)=O,C/C(/O)=C/C(OC)=O,-1637.8434367220082,-1647.90621201587,10.06277529386216,-1624.2978811617627,-1633.6496024691,9.351721307337355,13.545555560245248,14.25660954677005,0.7110539865248029,8.0,0.0,3.0,8.0,0.0
a_105,104,O=C(C1)C=CNC1=O,OC(C=CN1)=CC1=O,-1444.5055336187845,-1454.9870074176401,10.481473798855632,-1441.7699627175953,-1451.3171162816,9.547153564004702,2.735570901189021,3.669891136039951,0.9343202348509294,8.0,1.0,3.0,8.0,1.0
a_106,105,CC(C(C)=O)=O,CC(C(O)=C)=O,-1234.9937628016582,-1243.62853078055,8.63476797889166,-1225.494171883138,-1232.2202697906098,6.726097907471968,9.499590918520196,11.40826098993989,1.908670071419692,6.0,0.0,2.0,6.0,0.0
a_107,106,O=C(CCCC1)C1=O,OC1=CCCCC1=O,-1686.3755816849084,-1697.0312737745498,10.65569208964166,-1679.7581995984895,-1689.77453424738,10.016334648890506,6.6173820864189565,7.2567395271701125,0.6393574407511551,8.0,0.0,2.0,8.0,1.0
a_108,107,O=C(CC=CC=C1)C1=O,OC1=CC=CC=CC1=O,-1693.821336677014,-1703.61505037947,9.793713702455987,-1642.9845867022946,-1650.75746355001,7.772876847715678,50.836749974719616,52.85758682945993,2.0208368547403097,9.0,0.0,2.0,9.0,1.0
